system_id,timestamp,temperature,humidity,moisture,ph,ec,nitrogen,phosphorus,potassium,source_name,energy,cps,activity
Lisimeter_1,2025-08-25 23:04:20,24.38,44.96,63.25,7.16,753.0,155.0,82.0,95.0,Co-60,1244.01,281.0,2.19
Lisimeter_2,2025-08-25 23:04:22,24.58,44.97,63.38,7.19,578.0,133.0,87.0,89.0,Co-60,1315.03,274.0,2.39
Lisimeter_1,2025-08-25 23:04:22,24.24,44.77,63.44,7.22,624.0,170.0,63.0,77.0,Co-60,1172.84,274.0,1.88
Lisimeter_2,2025-08-25 23:04:24,24.17,45.61,63.52,7.2,893.0,169.0,56.0,77.0,Co-60,1316.93,274.0,2.12
Lisimeter_1,2025-08-25 23:04:24,24.69,44.91,63.9,7.24,815.0,138.0,89.0,105.0,Co-60,1327.77,262.0,1.3
Lisimeter_2,2025-08-25 23:04:26,24.32,45.5,65.25,7.2,584.0,140.0,91.0,76.0,Co-60,1200.01,253.0,1.75
Lisimeter_1,2025-08-25 23:04:26,24.2,44.25,63.68,7.17,515.0,167.0,80.0,55.0,Co-60,1284.69,262.0,1.19
Lisimeter_2,2025-08-25 23:04:28,24.43,45.71,63.74,7.26,985.0,151.0,94.0,82.0,Co-60,1276.55,246.0,1.24
Lisimeter_1,2025-08-25 23:04:28,24.22,45.47,63.34,7.19,680.0,123.0,83.0,105.0,Co-60,1183.32,246.0,1.02
Lisimeter_2,2025-08-25 23:04:30,24.49,46.0,62.99,7.14,511.0,145.0,85.0,101.0,Co-60,1235.15,246.0,2.37
Lisimeter_1,2025-08-25 23:04:30,24.04,45.62,63.71,7.22,690.0,158.0,84.0,91.0,Co-60,1272.7,234.0,1.91
Lisimeter_2,2025-08-25 23:04:32,24.53,44.9,65.44,7.13,620.0,184.0,75.0,124.0,Co-60,1198.43,243.0,2.44
Lisimeter_1,2025-08-25 23:04:32,24.31,44.65,64.35,7.24,997.0,182.0,89.0,141.0,Co-60,1226.22,240.0,1.46
Lisimeter_2,2025-08-25 23:04:34,24.38,44.25,61.91,7.17,745.0,135.0,73.0,68.0,Co-60,1200.2,224.0,2.13
Lisimeter_1,2025-08-25 23:04:35,23.72,44.63,61.95,7.28,893.0,134.0,84.0,116.0,Co-60,1199.04,234.0,1.23
Lisimeter_2,2025-08-25 23:04:36,24.09,44.15,62.08,7.21,555.0,114.0,81.0,96.0,Co-60,1305.74,220.0,1.64
Lisimeter_1,2025-08-25 23:04:37,24.44,44.27,64.88,7.26,933.0,115.0,51.0,64.0,Co-60,1212.15,225.0,1.77
Lisimeter_2,2025-08-25 23:04:39,23.8,45.99,64.15,7.12,606.0,170.0,91.0,88.0,Co-60,1311.29,216.0,1.2
Lisimeter_1,2025-08-25 23:04:39,23.73,45.27,64.59,7.29,519.0,158.0,77.0,79.0,Co-60,1288.63,213.0,1.87
Lisimeter_2,2025-08-25 23:04:41,24.29,45.44,62.87,7.18,534.0,110.0,97.0,59.0,Co-60,1210.47,212.0,1.65
Lisimeter_1,2025-08-25 23:04:41,24.24,45.83,61.5,7.18,897.0,144.0,62.0,68.0,Co-60,1184.45,218.0,2.04
Lisimeter_2,2025-08-25 23:04:43,23.55,45.09,60.51,7.22,718.0,122.0,96.0,68.0,Co-60,1266.08,206.0,2.34
Lisimeter_1,2025-08-25 23:04:43,24.25,46.43,63.73,7.27,698.0,186.0,60.0,71.0,Co-60,1295.77,209.0,2.07
Lisimeter_2,2025-08-25 23:04:45,24.2,45.49,63.14,7.26,739.0,161.0,72.0,138.0,Co-60,1173.92,217.0,1.43
Lisimeter_1,2025-08-25 23:04:45,23.93,45.86,63.83,7.15,668.0,183.0,62.0,87.0,Co-60,1287.65,202.0,2.19
Lisimeter_2,2025-08-25 23:04:47,24.08,45.15,63.14,7.2,944.0,144.0,71.0,103.0,Co-60,1312.64,210.0,2.31
Lisimeter_1,2025-08-25 23:04:47,23.69,45.32,61.34,7.12,640.0,153.0,79.0,59.0,Co-60,1249.93,202.0,1.0
Lisimeter_2,2025-08-25 23:04:49,24.42,46.8,61.65,7.26,849.0,156.0,69.0,84.0,Co-60,1204.54,198.0,1.42
Lisimeter_1,2025-08-25 23:04:49,24.02,46.75,61.52,7.2,514.0,105.0,68.0,131.0,Co-60,1312.88,209.0,2.49
Lisimeter_2,2025-08-25 23:04:51,24.1,46.43,59.14,7.13,899.0,168.0,74.0,148.0,Co-60,1226.5,200.0,1.26
Lisimeter_1,2025-08-25 23:04:51,24.32,46.33,61.77,7.19,886.0,153.0,81.0,132.0,Co-60,1235.36,201.0,1.93
Lisimeter_2,2025-08-25 23:04:53,24.35,46.53,60.29,7.18,948.0,116.0,83.0,132.0,Co-60,1277.05,198.0,1.1
Lisimeter_1,2025-08-25 23:04:54,24.26,46.58,61.28,7.12,882.0,140.0,51.0,63.0,Co-60,1185.04,205.0,2.24
Lisimeter_2,2025-08-25 23:04:56,23.77,46.82,59.17,7.25,882.0,159.0,55.0,68.0,Co-60,1218.52,205.0,1.92
Lisimeter_1,2025-08-25 23:04:56,23.73,46.41,60.88,7.16,746.0,194.0,67.0,83.0,Co-60,1306.8,210.0,1.4
Lisimeter_2,2025-08-25 23:04:58,24.33,46.29,58.45,7.11,548.0,153.0,60.0,145.0,Co-60,1262.13,192.0,1.83
Lisimeter_1,2025-08-25 23:04:58,24.23,47.68,59.99,7.2,875.0,169.0,96.0,85.0,Co-60,1175.14,212.0,1.01
Lisimeter_2,2025-08-25 23:05:00,24.31,46.56,58.51,7.19,757.0,164.0,81.0,103.0,Co-60,1180.04,212.0,1.4
Lisimeter_1,2025-08-25 23:05:00,24.67,47.13,59.74,7.09,999.0,131.0,89.0,73.0,Co-60,1283.59,211.0,1.99
Lisimeter_2,2025-08-25 23:05:02,24.44,47.12,58.78,7.16,810.0,127.0,85.0,74.0,Co-60,1267.9,199.0,1.29
Lisimeter_1,2025-08-25 23:05:02,23.95,48.14,59.91,7.17,503.0,105.0,99.0,124.0,Co-60,1245.31,216.0,1.62
Lisimeter_2,2025-08-25 23:05:04,24.0,47.11,58.46,7.25,504.0,128.0,67.0,131.0,Co-60,1292.32,202.0,1.74
Lisimeter_1,2025-08-25 23:05:04,24.41,47.13,58.19,7.11,983.0,143.0,51.0,109.0,Co-60,1222.75,209.0,1.24
Lisimeter_2,2025-08-25 23:05:06,24.01,47.88,57.08,7.08,802.0,165.0,90.0,127.0,Co-60,1320.45,206.0,1.23
Lisimeter_1,2025-08-25 23:05:06,24.64,49.19,58.3,7.2,889.0,188.0,53.0,117.0,Co-60,1273.56,213.0,1.47
Lisimeter_2,2025-08-25 23:05:08,24.57,47.94,58.17,7.06,950.0,159.0,89.0,73.0,Co-60,1171.13,212.0,2.34
Lisimeter_1,2025-08-25 23:05:08,25.05,47.77,58.17,7.22,934.0,158.0,65.0,76.0,Co-60,1289.8,219.0,1.51
Lisimeter_2,2025-08-25 23:05:10,24.94,49.68,58.15,7.06,954.0,107.0,52.0,79.0,Co-60,1275.49,231.0,1.55
Lisimeter_1,2025-08-25 23:05:10,25.07,48.28,55.41,7.18,980.0,154.0,59.0,84.0,Co-60,1237.51,228.0,1.43
Lisimeter_2,2025-08-25 23:05:12,25.15,49.15,56.22,7.09,889.0,129.0,90.0,143.0,Co-60,1187.16,225.0,1.15
Lisimeter_1,2025-08-25 23:05:13,24.8,48.88,57.36,7.12,825.0,112.0,61.0,91.0,Co-60,1230.54,232.0,2.2
Lisimeter_2,2025-08-25 23:05:15,24.71,49.93,55.47,7.12,720.0,189.0,52.0,74.0,Co-60,1314.3,243.0,1.29
Lisimeter_1,2025-08-25 23:05:15,24.68,49.18,57.39,7.05,798.0,198.0,51.0,147.0,Co-60,1196.6,235.0,1.82
Lisimeter_2,2025-08-25 23:05:17,24.53,49.89,56.9,7.07,663.0,105.0,71.0,91.0,Co-60,1203.43,251.0,2.31
Lisimeter_1,2025-08-25 23:05:17,25.19,50.38,54.32,7.16,637.0,200.0,80.0,72.0,Co-60,1317.69,254.0,1.41
Lisimeter_2,2025-08-25 23:05:19,24.73,49.68,56.77,7.16,614.0,191.0,99.0,102.0,Co-60,1319.27,242.0,2.27
Lisimeter_1,2025-08-25 23:05:19,24.97,49.48,52.77,7.03,626.0,194.0,80.0,128.0,Co-60,1181.2,245.0,1.89
Lisimeter_2,2025-08-25 23:05:21,25.33,51.27,55.25,7.13,918.0,162.0,97.0,59.0,Co-60,1201.92,247.0,2.26
Lisimeter_1,2025-08-25 23:05:21,24.94,50.7,52.7,7.19,843.0,135.0,65.0,61.0,Co-60,1210.89,265.0,1.03
Lisimeter_2,2025-08-25 23:05:23,25.16,49.74,54.23,7.13,792.0,144.0,56.0,145.0,Co-60,1316.35,254.0,1.41
Lisimeter_1,2025-08-25 23:05:23,25.25,51.22,53.26,7.0,864.0,127.0,89.0,77.0,Co-60,1240.66,258.0,1.97
Lisimeter_2,2025-08-25 23:05:25,25.4,50.45,54.24,7.09,981.0,128.0,95.0,147.0,Co-60,1219.83,264.0,1.37
Lisimeter_1,2025-08-25 23:05:25,25.57,51.39,52.86,7.02,883.0,151.0,81.0,82.0,Co-60,1313.76,273.0,2.39
Lisimeter_2,2025-08-25 23:05:27,25.22,50.88,51.85,7.03,824.0,116.0,85.0,115.0,Co-60,1189.49,280.0,2.01
Lisimeter_1,2025-08-25 23:05:27,25.58,51.18,53.54,7.06,792.0,118.0,83.0,130.0,Co-60,1235.37,286.0,1.88
Lisimeter_2,2025-08-25 23:05:29,25.95,50.84,53.91,7.01,704.0,162.0,70.0,87.0,Co-60,1242.13,276.0,2.26
Lisimeter_1,2025-08-25 23:05:29,25.16,50.83,53.58,7.11,745.0,110.0,65.0,100.0,Co-60,1223.25,276.0,1.16
Lisimeter_2,2025-08-25 23:05:31,25.55,52.8,51.64,6.98,601.0,141.0,70.0,69.0,Co-60,1297.69,292.0,1.44
Lisimeter_1,2025-08-25 23:05:32,25.39,51.78,50.27,7.13,584.0,130.0,94.0,140.0,Co-60,1283.29,286.0,2.24
Lisimeter_2,2025-08-25 23:05:34,25.24,52.41,52.74,6.97,765.0,154.0,64.0,125.0,Co-60,1329.34,298.0,1.82
Lisimeter_1,2025-08-25 23:05:34,25.58,52.51,50.27,7.1,712.0,178.0,73.0,110.0,Co-60,1308.45,293.0,1.21
Lisimeter_2,2025-08-25 23:05:36,25.45,52.82,51.56,6.99,639.0,150.0,82.0,58.0,Co-60,1213.08,288.0,1.59
Lisimeter_1,2025-08-25 23:05:36,25.73,53.15,52.83,7.08,567.0,125.0,97.0,55.0,Co-60,1265.04,290.0,1.44
Lisimeter_2,2025-08-25 23:05:38,26.28,52.3,52.41,7.02,897.0,104.0,94.0,123.0,Co-60,1234.09,295.0,1.39
Lisimeter_1,2025-08-25 23:05:38,26.01,53.79,50.11,6.98,912.0,140.0,88.0,96.0,Co-60,1256.76,293.0,2.15
Lisimeter_2,2025-08-25 23:05:40,26.1,52.43,48.74,7.11,969.0,190.0,94.0,127.0,Co-60,1208.63,293.0,1.79
Lisimeter_1,2025-08-25 23:05:40,25.61,52.69,49.17,6.94,951.0,151.0,67.0,131.0,Co-60,1256.72,300.0,1.98
Lisimeter_2,2025-08-25 23:05:42,25.71,53.24,51.65,6.98,758.0,157.0,71.0,129.0,Co-60,1212.74,307.0,2.32
Lisimeter_1,2025-08-25 23:05:42,26.01,53.55,49.39,7.04,549.0,172.0,66.0,78.0,Co-60,1297.73,308.0,1.53
Lisimeter_2,2025-08-25 23:05:44,26.31,52.89,49.19,7.0,550.0,135.0,93.0,54.0,Co-60,1191.97,291.0,1.93
Lisimeter_1,2025-08-25 23:05:44,25.5,53.5,49.08,6.93,529.0,190.0,92.0,51.0,Co-60,1214.18,305.0,1.12
Lisimeter_2,2025-08-25 23:05:46,25.78,53.19,48.11,7.03,804.0,118.0,90.0,75.0,Co-60,1231.52,289.0,1.56
Lisimeter_1,2025-08-25 23:05:46,25.72,54.76,48.46,6.98,609.0,103.0,89.0,148.0,Co-60,1222.15,304.0,2.45
Lisimeter_2,2025-08-25 23:05:48,26.29,53.2,49.55,7.07,925.0,171.0,77.0,97.0,Co-60,1192.66,298.0,1.06
Lisimeter_1,2025-08-25 23:05:48,25.6,54.36,47.92,7.01,918.0,140.0,68.0,68.0,Co-60,1297.29,288.0,1.14
Lisimeter_2,2025-08-25 23:05:50,26.27,54.48,47.59,6.94,767.0,182.0,98.0,139.0,Co-60,1187.46,301.0,1.0
Lisimeter_1,2025-08-25 23:05:51,25.98,53.98,49.24,7.03,803.0,124.0,99.0,118.0,Co-60,1325.84,299.0,1.98
Lisimeter_2,2025-08-25 23:05:53,25.86,55.3,48.38,7.09,786.0,190.0,89.0,74.0,Co-60,1202.17,287.0,1.25
Lisimeter_1,2025-08-25 23:05:53,25.69,53.56,49.18,6.99,876.0,121.0,51.0,138.0,Co-60,1228.27,288.0,1.21
Lisimeter_2,2025-08-25 23:05:55,26.23,54.9,49.43,7.0,665.0,132.0,88.0,137.0,Co-60,1241.95,285.0,1.34
Lisimeter_1,2025-08-25 23:05:55,25.99,54.27,48.41,7.02,899.0,181.0,64.0,105.0,Co-60,1292.08,281.0,2.22
Lisimeter_2,2025-08-25 23:05:57,25.66,53.69,47.59,7.06,813.0,106.0,62.0,136.0,Co-60,1224.92,282.0,1.88
Lisimeter_1,2025-08-25 23:05:57,25.86,55.59,48.56,6.98,959.0,186.0,53.0,117.0,Co-60,1181.84,284.0,1.18
Lisimeter_2,2025-08-25 23:05:59,25.63,55.61,46.7,6.99,737.0,160.0,86.0,68.0,Co-60,1178.8,275.0,2.36
Lisimeter_1,2025-08-25 23:05:59,25.5,54.11,48.51,6.94,717.0,152.0,83.0,145.0,Co-60,1265.52,273.0,1.6
Lisimeter_2,2025-08-25 23:06:01,26.07,54.72,47.01,7.03,657.0,159.0,91.0,109.0,Co-60,1279.4,281.0,2.18
Lisimeter_1,2025-08-25 23:06:01,25.58,55.81,46.6,7.01,741.0,169.0,94.0,56.0,Co-60,1293.11,276.0,1.85
Lisimeter_2,2025-08-25 23:06:03,26.25,55.51,46.18,6.96,985.0,113.0,71.0,84.0,Co-60,1273.49,274.0,1.94
Lisimeter_1,2025-08-25 23:06:03,25.73,55.28,44.48,6.86,689.0,115.0,64.0,56.0,Co-60,1295.05,272.0,1.94
Lisimeter_2,2025-08-25 23:06:05,25.46,54.95,45.69,7.05,779.0,131.0,83.0,106.0,Co-60,1187.18,251.0,1.51
Lisimeter_1,2025-08-25 23:06:05,25.66,55.04,45.91,6.93,869.0,184.0,78.0,58.0,Co-60,1297.66,252.0,1.78
Lisimeter_2,2025-08-25 23:06:07,26.2,55.25,44.05,6.91,960.0,106.0,86.0,62.0,Co-60,1202.37,256.0,2.31
Lisimeter_1,2025-08-25 23:06:07,26.04,54.53,45.29,6.97,666.0,196.0,53.0,110.0,Co-60,1256.15,241.0,2.13
Lisimeter_2,2025-08-25 23:06:09,26.17,54.51,46.75,6.86,815.0,154.0,96.0,131.0,Co-60,1208.51,239.0,1.36
Lisimeter_1,2025-08-25 23:06:10,25.32,55.97,47.23,6.91,753.0,172.0,52.0,122.0,Co-60,1191.46,241.0,1.49
Lisimeter_2,2025-08-25 23:06:12,25.58,55.06,45.19,6.89,825.0,170.0,54.0,99.0,Co-60,1318.32,242.0,2.29
Lisimeter_1,2025-08-25 23:06:12,25.91,55.41,43.53,6.86,718.0,136.0,87.0,95.0,Co-60,1197.49,238.0,1.99
Lisimeter_2,2025-08-25 23:06:14,25.96,55.07,46.99,6.91,798.0,110.0,61.0,64.0,Co-60,1200.25,236.0,2.17
Lisimeter_1,2025-08-25 23:06:14,25.52,54.31,44.58,6.83,933.0,199.0,69.0,109.0,Co-60,1171.94,222.0,2.32
Lisimeter_2,2025-08-25 23:06:16,25.63,53.88,46.68,7.0,723.0,155.0,94.0,107.0,Co-60,1218.48,235.0,2.12
Lisimeter_1,2025-08-25 23:06:16,25.13,55.25,44.98,6.91,737.0,158.0,63.0,85.0,Co-60,1237.03,217.0,1.07
Lisimeter_2,2025-08-25 23:06:18,25.29,55.27,46.12,6.92,577.0,167.0,68.0,79.0,Co-60,1195.87,229.0,1.69
Lisimeter_1,2025-08-25 23:06:18,25.26,54.8,44.46,6.96,626.0,154.0,54.0,52.0,Co-60,1209.66,214.0,1.82
Lisimeter_2,2025-08-25 23:06:20,25.67,54.24,46.68,6.84,779.0,134.0,50.0,71.0,Co-60,1224.15,207.0,1.65
Lisimeter_1,2025-08-25 23:06:20,25.15,55.18,43.34,6.97,666.0,177.0,51.0,141.0,Co-60,1223.47,212.0,1.86
Lisimeter_2,2025-08-25 23:06:22,24.88,54.14,44.45,6.96,659.0,110.0,86.0,61.0,Co-60,1234.82,221.0,1.38
Lisimeter_1,2025-08-25 23:06:22,24.86,54.92,44.67,6.83,883.0,119.0,54.0,111.0,Co-60,1266.59,213.0,2.5
Lisimeter_2,2025-08-25 23:06:24,25.48,54.81,45.21,6.95,739.0,139.0,94.0,91.0,Co-60,1298.38,216.0,1.78
Lisimeter_1,2025-08-25 23:06:24,24.93,54.56,45.0,6.8,860.0,169.0,99.0,93.0,Co-60,1201.54,205.0,1.05
Lisimeter_2,2025-08-25 23:06:26,25.41,53.91,43.6,6.85,699.0,198.0,84.0,141.0,Co-60,1178.05,206.0,1.22
Lisimeter_1,2025-08-25 23:06:26,24.71,53.45,45.36,6.78,823.0,127.0,75.0,123.0,Co-60,1323.81,209.0,1.48
Lisimeter_2,2025-08-25 23:06:28,24.99,54.11,46.56,6.85,644.0,137.0,74.0,94.0,Co-60,1278.35,205.0,2.48
Lisimeter_1,2025-08-25 23:06:29,24.86,54.77,43.75,6.81,585.0,182.0,57.0,62.0,Co-60,1321.96,201.0,1.33
Lisimeter_2,2025-08-25 23:06:31,24.42,53.54,46.13,6.92,666.0,165.0,89.0,92.0,Co-60,1254.57,201.0,2.21
Lisimeter_1,2025-08-25 23:06:31,24.95,53.99,45.41,6.88,632.0,175.0,60.0,136.0,Co-60,1190.86,200.0,2.0
Lisimeter_2,2025-08-25 23:06:33,25.04,53.52,43.22,6.91,740.0,156.0,69.0,148.0,Co-60,1174.65,200.0,1.15
Lisimeter_1,2025-08-25 23:06:33,24.99,53.48,46.8,6.94,853.0,132.0,86.0,57.0,Co-60,1193.15,207.0,2.07
Lisimeter_2,2025-08-25 23:06:35,24.83,53.36,45.47,6.91,932.0,171.0,61.0,59.0,Co-60,1174.37,190.0,2.08
Lisimeter_1,2025-08-25 23:06:35,24.51,52.59,43.36,6.95,791.0,124.0,68.0,88.0,Co-60,1206.93,209.0,2.39
Lisimeter_2,2025-08-25 23:06:37,24.67,52.61,47.27,6.85,899.0,195.0,96.0,129.0,Co-60,1210.15,202.0,1.78
Lisimeter_1,2025-08-25 23:06:37,24.36,53.59,44.56,6.79,926.0,132.0,78.0,95.0,Co-60,1245.85,204.0,1.29
Lisimeter_2,2025-08-25 23:06:39,24.81,52.5,45.42,6.91,830.0,120.0,55.0,133.0,Co-60,1234.58,196.0,1.41
Lisimeter_1,2025-08-25 23:06:39,24.38,52.57,43.74,6.78,929.0,161.0,74.0,117.0,Co-60,1295.48,198.0,1.13
Lisimeter_2,2025-08-25 23:06:41,24.24,52.58,47.06,6.91,887.0,155.0,60.0,117.0,Co-60,1230.49,196.0,2.15
Lisimeter_1,2025-08-25 23:06:41,23.97,52.75,44.41,6.77,843.0,198.0,57.0,76.0,Co-60,1227.07,201.0,1.54
Lisimeter_2,2025-08-25 23:06:43,23.86,53.24,46.61,6.85,616.0,122.0,64.0,71.0,Co-60,1273.37,216.0,1.39
Lisimeter_1,2025-08-25 23:06:43,24.05,52.28,44.81,6.78,721.0,103.0,87.0,70.0,Co-60,1328.19,216.0,1.27
Lisimeter_2,2025-08-25 23:06:45,24.15,52.68,46.07,6.74,795.0,107.0,98.0,51.0,Co-60,1191.39,205.0,1.98
Lisimeter_1,2025-08-25 23:06:45,23.84,51.63,47.69,6.87,597.0,148.0,89.0,91.0,Co-60,1228.83,221.0,1.24
Lisimeter_2,2025-08-25 23:06:47,24.43,51.17,44.72,6.84,740.0,144.0,100.0,76.0,Co-60,1201.84,224.0,1.21
Lisimeter_1,2025-08-25 23:07:56,24.11,50.11,48.59,6.8,607.0,153.0,87.0,143.0,Co-60,1269.65,252.0,2.34
Lisimeter_2,2025-08-25 23:07:58,23.53,50.37,47.24,6.9,561.0,141.0,86.0,74.0,Co-60,1229.29,240.0,1.15
Lisimeter_1,2025-08-25 23:07:58,24.26,50.65,47.11,6.76,885.0,115.0,90.0,128.0,Co-60,1257.12,262.0,1.74
Lisimeter_2,2025-08-25 23:08:00,24.4,49.77,47.17,6.85,698.0,122.0,59.0,99.0,Co-60,1308.66,264.0,1.92
Lisimeter_1,2025-08-25 23:08:00,24.16,50.5,48.3,6.86,897.0,125.0,99.0,114.0,Co-60,1220.54,264.0,1.12
Lisimeter_2,2025-08-25 23:08:02,24.32,49.63,50.4,6.77,776.0,107.0,72.0,147.0,Co-60,1285.79,257.0,1.2
Lisimeter_1,2025-08-25 23:08:02,23.82,49.38,47.94,6.72,525.0,132.0,78.0,93.0,Co-60,1296.64,271.0,1.25
Lisimeter_2,2025-08-25 23:08:04,23.95,48.82,49.97,6.72,556.0,114.0,93.0,55.0,Co-60,1290.87,267.0,1.39
Lisimeter_1,2025-08-25 23:08:04,24.15,48.13,48.68,6.78,668.0,195.0,91.0,87.0,Co-60,1320.21,263.0,1.83
Lisimeter_2,2025-08-25 23:08:06,23.97,49.38,48.29,6.71,759.0,145.0,74.0,129.0,Co-60,1221.5,276.0,1.31
Lisimeter_1,2025-08-25 23:08:06,24.11,49.21,48.31,6.84,979.0,167.0,95.0,70.0,Co-60,1261.4,284.0,1.43
Lisimeter_2,2025-08-25 23:08:08,24.08,48.71,49.82,6.74,627.0,118.0,77.0,68.0,Co-60,1296.82,275.0,1.8
Lisimeter_1,2025-08-25 23:08:09,24.34,47.73,49.38,6.79,539.0,162.0,82.0,63.0,Co-60,1287.14,276.0,2.01
Lisimeter_2,2025-08-25 23:08:11,24.35,49.02,51.12,6.8,716.0,126.0,94.0,117.0,Co-60,1316.62,276.0,1.02
Lisimeter_1,2025-08-25 23:08:11,24.19,48.82,49.21,6.77,970.0,166.0,79.0,104.0,Co-60,1195.22,287.0,2.16
Lisimeter_2,2025-08-25 23:08:13,23.83,46.84,51.34,6.78,685.0,146.0,78.0,115.0,Co-60,1293.87,298.0,2.25
Lisimeter_1,2025-08-25 23:08:13,24.5,46.75,50.39,6.79,824.0,183.0,83.0,103.0,Co-60,1199.12,283.0,2.11
Lisimeter_2,2025-08-25 23:08:15,24.33,47.77,52.01,6.77,995.0,173.0,76.0,129.0,Co-60,1294.57,292.0,2.4
Lisimeter_1,2025-08-25 23:08:15,24.49,47.87,51.72,6.74,980.0,166.0,56.0,121.0,Co-60,1315.57,293.0,1.78
Lisimeter_2,2025-08-25 23:08:17,24.26,47.94,50.5,6.73,605.0,164.0,78.0,71.0,Co-60,1288.14,294.0,1.77
Lisimeter_1,2025-08-25 23:08:17,24.37,46.5,51.61,6.75,638.0,192.0,65.0,83.0,Co-60,1270.45,298.0,2.11
Lisimeter_2,2025-08-25 23:08:19,24.91,46.3,54.1,6.84,871.0,198.0,76.0,93.0,Co-60,1251.48,300.0,1.94
Lisimeter_1,2025-08-25 23:08:19,23.99,47.44,51.68,6.83,677.0,144.0,66.0,119.0,Co-60,1276.03,304.0,2.2
Lisimeter_2,2025-08-25 23:08:21,24.95,47.15,54.24,6.86,879.0,118.0,96.0,99.0,Co-60,1202.28,293.0,2.22
Lisimeter_1,2025-08-25 23:08:21,24.51,47.09,54.64,6.76,925.0,180.0,75.0,80.0,Co-60,1261.01,304.0,1.9
Lisimeter_2,2025-08-25 23:08:23,24.78,46.08,53.26,6.82,508.0,182.0,81.0,127.0,Co-60,1195.01,297.0,1.29
Lisimeter_1,2025-08-25 23:08:23,24.85,45.75,53.16,6.9,672.0,188.0,71.0,62.0,Co-60,1240.86,307.0,1.22
Lisimeter_2,2025-08-25 23:08:25,24.79,45.41,52.13,6.78,837.0,195.0,78.0,140.0,Co-60,1318.68,299.0,1.72
Lisimeter_1,2025-08-25 23:08:25,24.39,46.36,53.03,6.71,602.0,133.0,57.0,95.0,Co-60,1284.01,296.0,1.33
Lisimeter_2,2025-08-25 23:08:28,24.54,45.84,52.68,6.83,771.0,102.0,61.0,126.0,Co-60,1314.96,300.0,2.11
Lisimeter_1,2025-08-25 23:08:28,25.02,45.86,56.28,6.85,975.0,186.0,84.0,99.0,Co-60,1232.93,303.0,1.22
Lisimeter_2,2025-08-25 23:08:30,25.12,45.31,53.67,6.78,937.0,176.0,85.0,131.0,Co-60,1221.98,292.0,2.07
Lisimeter_1,2025-08-25 23:08:30,25.11,44.89,56.62,6.84,806.0,111.0,64.0,122.0,Co-60,1186.35,291.0,1.93
Lisimeter_2,2025-08-25 23:08:32,24.8,45.26,53.62,6.73,867.0,116.0,89.0,91.0,Co-60,1228.89,289.0,2.03
Lisimeter_1,2025-08-25 23:08:32,25.28,45.51,54.26,6.74,587.0,145.0,62.0,88.0,Co-60,1281.45,287.0,1.27
Lisimeter_2,2025-08-25 23:08:34,24.99,45.82,54.28,6.82,849.0,110.0,64.0,121.0,Co-60,1184.71,294.0,1.65
Lisimeter_1,2025-08-25 23:08:34,25.42,45.54,57.84,6.82,916.0,133.0,53.0,91.0,Co-60,1297.94,286.0,1.38
Lisimeter_2,2025-08-25 23:08:36,25.45,45.66,56.63,6.81,901.0,134.0,69.0,84.0,Co-60,1321.23,275.0,1.01
Lisimeter_1,2025-08-25 23:08:36,25.47,46.08,55.35,6.78,537.0,179.0,58.0,70.0,Co-60,1196.59,273.0,1.82
Lisimeter_2,2025-08-25 23:08:38,25.75,44.83,58.23,6.87,570.0,157.0,78.0,114.0,Co-60,1247.36,270.0,1.13
Lisimeter_1,2025-08-25 23:08:38,25.12,45.31,57.2,6.86,801.0,144.0,94.0,74.0,Co-60,1250.96,275.0,2.48
Lisimeter_2,2025-08-25 23:08:40,25.21,45.95,56.2,6.77,768.0,159.0,52.0,110.0,Co-60,1237.3,283.0,1.96
Lisimeter_1,2025-08-25 23:08:40,25.36,45.43,58.68,6.86,588.0,134.0,91.0,79.0,Co-60,1301.22,272.0,2.12
Lisimeter_2,2025-08-25 23:08:42,25.35,45.78,57.67,6.75,715.0,159.0,62.0,68.0,Co-60,1269.94,266.0,1.46
Lisimeter_1,2025-08-25 23:08:42,25.9,44.88,57.95,6.84,936.0,175.0,86.0,138.0,Co-60,1219.19,271.0,1.27
Lisimeter_2,2025-08-25 23:08:44,25.63,44.66,59.47,6.77,934.0,101.0,62.0,73.0,Co-60,1260.83,270.0,1.21
Lisimeter_1,2025-08-25 23:08:45,25.95,44.94,59.72,6.75,708.0,106.0,93.0,121.0,Co-60,1171.45,247.0,1.24
Lisimeter_2,2025-08-25 23:08:46,25.22,45.62,59.6,6.89,810.0,139.0,89.0,87.0,Co-60,1213.0,258.0,1.73
Lisimeter_1,2025-08-25 23:08:47,25.33,44.8,57.18,6.84,722.0,163.0,84.0,50.0,Co-60,1311.95,259.0,1.49
Lisimeter_2,2025-08-25 23:08:49,25.52,45.92,60.94,6.75,593.0,193.0,64.0,50.0,Co-60,1270.16,242.0,1.1
Lisimeter_1,2025-08-25 23:08:49,25.64,45.29,60.92,6.88,572.0,166.0,83.0,127.0,Co-60,1256.14,247.0,2.06
Lisimeter_2,2025-08-25 23:08:51,25.91,45.26,61.12,6.75,925.0,164.0,55.0,91.0,Co-60,1275.07,236.0,1.2
Lisimeter_1,2025-08-25 23:08:51,25.54,44.8,58.62,6.83,679.0,136.0,78.0,131.0,Co-60,1177.88,245.0,1.35
